"population","rep.ID","K.s.mod","K.s.post","K.s.min","K.s.max","K.s.na","r.max.mod","r.max.post","r.max.min","r.max.max","r.max.na","R.post","R.min","R.max","R.na"
"29","29.B10",31.2695213382942,27.5419998399896,7.66682542800962,63.9536807137422,0,1.80232720767629,1.76767974139149,1.34723247600556,2.30835679716303,0,12.9178880857774,5.58997826714586,23.3832741291818,0
"3","3.C10",19.0971192073008,16.4831945673146,4.90488538780062,39.6202619276145,0,1.79315273301746,1.76458750550526,1.43109629914289,2.21466492255902,0,7.72384530489074,3.06916062021734,14.8535127936481,0
"7","7.D10",41.5569453526124,38.186939817502,13.4975700008833,77.9104736238892,0,1.82829124511921,1.80133484479709,1.41214128410905,2.31100849680204,0,17.2580987553192,9.38376950022167,27.7996839354535,0
"5","5.E10",30.5080017816707,27.5849314163137,9.67657724176986,58.2707737109132,0,1.80054832712704,1.77167308172413,1.43037348316474,2.23421338517099,0,12.7953560010924,6.62289152191199,21.5040387628885,0
"24","24.B11",48.1161723168336,44.7451797952861,14.1483826247175,88.5434726734768,0,1.90340110523489,1.87642957033311,1.41884983671566,2.50152105365552,0,19.0977547704342,9.89171247246133,30.3265746812685,0
"anc5","anc5.C11",10.8619314506455,10.5260701901924,6.77606986836984,15.640563675709,0,1.5627589932893,1.55997848043468,1.44353129844126,1.6996054281643,0,5.90965019460951,4.14477523745804,8.08892186711711,0
"11","11.D11",17.0595492188522,14.2152691674411,3.01479907022461,37.3727023584573,0,1.68542398238027,1.65769762434124,1.31737073914917,2.10524804889946,0,7.28542948496952,2.30587202745467,15.0507162829799,0
"24","24.E11",39.1542009656005,35.9366216361232,13.9814064949801,73.2126723977604,0,1.873734609067,1.84404450299006,1.45996856156841,2.34355002702674,0,15.6739956983974,8.80468196107732,25.3305654092173,0
"1","1.F11",40.3472770140187,36.0986254797415,13.5149753174229,83.3793804280918,0,1.76461608938371,1.73326259289166,1.26776351053308,2.30700740940244,0,17.3071891923949,8.74334476598644,29.9974458158378,0
"18","18.B11",46.1790347000891,42.6942269548061,16.4636624272622,86.1355703498244,0,1.99007384648232,1.96179331117622,1.50987366724766,2.53834769580538,0,17.2058878242913,8.94231851852518,27.0640605870926,0
"17","17.C11",32.1335941057657,28.5691208667305,8.20873757263372,65.2609526347365,0,2.00880369592118,1.97643258337003,1.55434591344193,2.59310702915316,0,11.3757839686254,5.56983943366051,20.7357893237063,0
"27","27.D11",39.772273961811,35.3689814801451,8.41919321620442,82.4734202597926,0,1.98127062869622,1.93911847138243,1.39106216250779,2.63906744946619,0,14.3350097202489,5.88157487584246,26.223000361064,0
"18","18.E11",44.6495128942857,41.1190816392201,14.1356497907657,81.591525935667,0,2.02680928967882,1.99980355243167,1.551347813996,2.6321807434603,0,16.1577184360035,8.47936626599657,25.5568817720572,0
"26","26.F11",54.6155413234196,52.5814942516647,22.1355176617993,95.7144380191758,0,2.03060641891359,2.01190410803805,1.48604324416611,2.65620677905455,0,20.139118847963,10.3959176281401,30.4582368386653,0
"anc4","anc4.B11",30.3709262486317,27.5139279042156,9.49333535830267,56.6827857542758,0,1.68025771209553,1.65275533495499,1.31594069694932,2.08757170163232,0,14.1302069091738,7.3892451898211,23.5352921731767,0
"15","15.C11",18.8586121882113,15.7298511579188,3.69655986682096,42.0916096488745,0,1.69072183385646,1.65760008592322,1.31939630243672,2.16072327262179,0,8.04383142714108,2.77121225529934,17.1209030779634,0
"10","10.D11",54.7285073822664,52.267174976958,22.4129960672727,95.2804249992281,0,2.2034881114379,2.17896253331459,1.63008764433542,2.81851326560721,0,18.0735290017791,9.75995548390163,27.3808205747068,0
"16","16.E11",24.1003077002114,22.3021194254105,9.98632514430836,41.9058586279484,0,1.71492347205533,1.6987794192292,1.43486832945438,2.02870378813498,0,10.9940642839619,6.26566770669906,17.3621630425601,0
