"population","rep.ID","Parameter","mean","Rhat","n.eff"
"anc3","anc3.F05","d.t",3.21397923402718,1.00205622711734,2300
"anc3","anc3.F05","tmax",40.6859366613237,1.00429461971335,2500
"23","23.B06","a",0.0595212262096187,1.00971558352154,6000
"23","23.B06","b",-1.32507005427897,1.00067825725548,6000
"23","23.B06","d.t",4.31354418929261,1.00092329734013,6000
"23","23.B06","tmax",40.9520726565689,1.00067835438878,6000
"1","1.C06","a",0.0563533643589131,1.00281606947743,6000
"1","1.C06","b",-1.51748123359644,1.00068842758428,6000
"1","1.C06","d.t",3.42283019796868,1.00056149323229,6000
"1","1.C06","tmax",41.0248534504545,1.00070373095257,6000
"14","14.D06","a",0.0654082081573947,1.0027469252246,5200
"14","14.D06","b",-1.51575411746127,1.00081129822453,6000
"14","14.D06","d.t",5.1486251503794,1.00213910139224,6000
"14","14.D06","tmax",41.4172422846851,1.00095057888435,6000
"24","24.E06","a",0.0531249199420019,1.00970998262917,4200
"24","24.E06","b",-1.29401439813148,1.00076905900923,6000
"24","24.E06","d.t",2.8303568512037,1.00096450152197,6000
"24","24.E06","tmax",40.7089158441257,1.00294751983497,6000
"8","8.F06","a",0.0538480046056274,1.01491767255842,6000
"8","8.F06","b",-1.55097460083175,1.00098062994178,6000
"8","8.F06","d.t",3.23768753594336,1.00169632408566,2900
"8","8.F06","tmax",40.9946353083908,1.00132657817228,4200
"anc2","anc2.B06","a",0.0595557009651516,1.00164495232904,6000
"anc2","anc2.B06","b",-1.45986435558635,1.00104077386249,6000
"anc2","anc2.B06","d.t",3.86130888950317,1.00091927554434,6000
"anc2","anc2.B06","tmax",40.8426480303555,1.0010801393605,6000
"26","26.C06","a",0.0569999689405834,1.00347311555442,6000
"26","26.C06","b",-1.42255025135166,1.00075853244245,6000
"26","26.C06","d.t",3.99152944107621,1.00126695786767,4600
"26","26.C06","tmax",41.0015218556167,1.00086397136861,6000
"31","31.D06","a",0.0541382386854756,1.00422807418028,4600
"31","31.D06","b",-1.37083696889478,1.00069672969338,6000
"31","31.D06","d.t",2.38064144470046,1.000824547421,6000
