"","population","population.number","temperature","well.ID","r.exp"
"228","2",10,22,"F09_36",2.00110048579825
"229","2",10,28,"B10_51",3.7325786560469
"230","2",10,28,"C08_51",3.10527581980235
"231","2",10,28,"E04_51",2.95232129180238
"232","2",10,28,"F09_51",3.14213632969793
"233","2",10,34,"B10_66",3.66373828665527
"234","2",10,34,"C08_66",3.60822008496318
"235","2",10,34,"E04_66",4.08864832995114
"236","2",10,34,"F09_66",3.94916868782286
"237","2",10,40,"B10_81",-0.0284209759610609
"238","2",10,40,"C08_81",-0.083025330383445
"239","2",10,40,"E04_81",-0.117657385884129
"240","2",10,40,"F09_81",0.00565540075360354
"241","20",11,10,"B06_11",0.494092595693806
"242","20",11,10,"D03_11",0.502184395514098
"243","20",11,10,"D08_11",0.380236923127607
"244","20",11,10,"E09_11",0.485914155158104
"245","20",11,16,"B06_26",0.951374950370319
"246","20",11,16,"D03_26",0.951417951280747
"247","20",11,16,"D08_26",0.93169937773805
"248","20",11,16,"E09_26",0.988383649774969
"249","20",11,22,"B06_41",1.59133053000711
"250","20",11,22,"D03_41",1.58825180899135
"251","20",11,22,"D08_41",1.81016130513417
"252","20",11,22,"E09_41",1.77139684316354
"253","20",11,28,"B06_56",2.78742469399384
"254","20",11,28,"D03_56",3.31017748444467
"255","20",11,28,"D08_56",3.36570089015504
"256","20",11,28,"E09_56",2.99584257585865
"257","20",11,34,"B06_71",3.8347040634593
"258","20",11,34,"D03_71",3.53160377575328
"259","20",11,34,"D08_71",4.03891892587364
"260","20",11,34,"E09_71",3.89097184964645
"261","20",11,40,"B06_86",-0.0773910776958599
"262","20",11,40,"D03_86",0.312238716550839
"263","20",11,40,"D08_86",0.30320571315208
"264","20",11,40,"E09_86",0.178751171210297
"265","21",12,10,"C02_6",0.443861988284436
"266","21",12,10,"C09_6",0.503189676602926
"267","21",12,10,"E09_6",0.454243124153893
"268","21",12,10,"F04_6",0.413747759936144
"269","21",12,16,"C02_21",1.13438712224557
"270","21",12,16,"C09_21",1.06480663072973
"271","21",12,16,"E09_21",1.07857860716167
"272","21",12,16,"F04_21",0.991868752371568
"273","21",12,22,"C02_36",2.90480448475649
"274","21",12,22,"C09_36",2.66431114394825
"275","21",12,22,"E09_36",2.27440878524907
"276","21",12,22,"F04_36",2.39169807326889
"277","21",12,28,"C02_51",3.93254035459311
"278","21",12,28,"C09_51",3.79503680021576
"279","21",12,28,"E09_51",3.92881511985756
"280","21",12,28,"F04_51",3.70707640651205
"281","21",12,34,"C02_66",4.76309774675877
"282","21",12,34,"C09_66",4.80298654129818
"283","21",12,34,"E09_66",4.3005132894317
"284","21",12,34,"F04_66",4.82939369169578
"285","21",12,40,"C02_81",0.383700604839659
"286","21",12,40,"C09_81",0.394135322861172
"287","21",12,40,"E09_81",0.404870764025874
"288","21",12,40,"F04_81",0.452711641817654
"289","22",13,10,"B05_6",0.46994140036321
"290","22",13,10,"D03_6",0.480704404178603
"291","22",13,10,"E10_6",0.461351042850362
"292","22",13,10,"F06_6",0.566502517473077
"293","22",13,16,"B05_21",1.12605345787399
"294","22",13,16,"D03_21",0.945161961355996
"295","22",13,16,"E10_21",1.02972363902296
"296","22",13,16,"F06_21",0.943605592539498
"297","22",13,22,"B05_36",2.36023182862715
"298","22",13,22,"D03_36",2.30183066324862
"299","22",13,22,"E10_36",1.63692592067839
"300","22",13,22,"F06_36",1.81215444316756
"301","22",13,28,"B05_51",3.26845420323717
"302","22",13,28,"D03_51",3.13243225021383
"303","22",13,28,"E10_51",3.47801672162547
"304","22",13,28,"F06_51",3.22808971586938
"305","22",13,34,"B05_66",4.82077048257816
"306","22",13,34,"D03_66",4.00189350698207
"307","22",13,34,"E10_66",4.22445557453168
"308","22",13,34,"F06_66",3.7181040255557
"309","22",13,40,"B05_81",-0.0739573148576005
"310","22",13,40,"D03_81",-0.163567514902643
"311","22",13,40,"E10_81",0.320174412302934
"312","22",13,40,"F06_81",-0.138438122053998
"313","23",14,10,"B06_1",0.283347729637778
"314","23",14,10,"C10_1",0.402790856039479
"315","23",14,10,"E05_1",0.372621606696732
"316","23",14,10,"F10_1",0.327215198376498
"317","23",14,16,"B06_16",1.43838552080591
"318","23",14,16,"C10_16",1.7213623568126
"319","23",14,16,"E05_16",1.18100381467654
"320","23",14,16,"F10_16",1.10432919752308
"321","23",14,22,"B06_31",1.91066346497459
"322","23",14,22,"C10_31",2.0815321737772
"323","23",14,22,"E05_31",2.43161528182267
"324","23",14,22,"F10_31",2.17142125281792
"325","23",14,28,"B06_46",3.81020294756312
"326","23",14,28,"C10_46",3.72236915596335
"327","23",14,28,"E05_46",3.25121817189255
"328","23",14,28,"F10_46",3.7489383911898
"329","23",14,34,"B06_61",3.98659723648961
"330","23",14,34,"C10_61",5.01200014504401
"331","23",14,34,"E05_61",3.98030023231318
"332","23",14,34,"F10_61",3.94752282181333
"333","23",14,40,"B06_76",-0.111601601713807
"334","23",14,40,"C10_76",0.174421656258771
