iteration,phosphate_concentration,population,well_plate,term,estimate,std.error,statistic,p.value,number_of_points
5,20,21,E09_23,days,1.493277905778756,0.18426981357286398,8.103757619466435,4.639849506950871e-4,7
5,20,22,E05_23,days,1.495421410164183,0.1281191003736325,11.672119190683512,8.10948662804945e-5,7
5,20,23,B06_22,days,1.5212463488073384,0.17330647121950762,8.777781568701775,3.1827918963387396e-4,7
5,20,24,E11_22,days,1.4819367191980886,0.16339705249255518,9.069543768334558,2.725266011365037e-4,7
5,20,27,B07_23,days,1.5047533838800131,0.13240023890207514,11.365186319587743,9.226888004876198e-5,7
5,20,27,D11_23,days,1.5187130838817096,0.1390705320888917,10.920452097723851,1.1190602011376875e-4,7
5,20,27,G02_23,days,1.4765806327930062,0.18356454568864405,8.043931507871527,4.80407131724913e-4,7
5,20,28,B02_23,days,1.4145048980620745,0.15745096360848668,8.983780509462896,2.851123478109067e-4,7
5,20,28,C05_23,days,1.550108694547382,0.10550795487452205,14.691865617060698,2.6399760748588415e-5,7
5,20,28,E03_23,days,1.4813254978074846,0.1457843829690411,10.161071217909948,1.5832973503178082e-4,7
5,20,28,F02_23,days,1.4779493609848946,0.1458445704775307,10.133729052413319,1.603913412604431e-4,7
5,20,29,B10_24,days,1.429378080379791,0.11516994950011468,12.411033317144659,6.018944110287766e-5,7
5,20,3,C10_24,days,1.4528071302207948,0.14154346646756044,10.264035256998284,1.5084435947111793e-4,7
5,20,3,F09_24,days,1.3471674355347587,0.14422314107221232,9.340854910795722,2.3684621547192736e-4,7
5,20,6,C09_22,days,1.6126621789881233,0.14845030388071728,10.86331342429537,1.1477560303326528e-4,7
5,20,6,E09_22,days,1.4563790234603022,0.089610674,16.252294092207837,1.6079536201765497e-5,7
5,20,7,C07_24,days,1.4627784400132668,0.17148870658055046,8.529882049849043,3.6447840424988574e-4,7
5,20,7,D10_24,days,1.3972416349088759,0.1350623417588481,10.345160736244534,1.4524242191036216e-4,7
5,20,7,F03_24,days,1.4951869931288977,0.13617823020182182,10.979633021467295,1.090236295567114e-4,7
5,35,1,B09_25,days,1.527022922066109,0.20891130975898634,7.309431566,7.507790104244423e-4,7
5,35,15,C11_27,days,1.4337852376547313,0.14812917345433493,9.679290069735904,1.9982971692211624e-4,7
5,35,21,C02_26,days,1.6567916611572604,0.2655177573787065,6.239852571495577,0.001548033,7
5,35,21,C09_26,days,1.7400681105934133,0.2617087039254847,6.6488736694399595,0.001160577,7
5,35,21,E09_26,days,1.660830193623387,0.19188292315427508,8.655435128471902,3.401504769855553e-4,7
5,35,21,F04_26,days,1.673291214707043,0.1568539861771287,10.66782716517937,1.2527989976262788e-4,7
5,35,24,B11_25,days,1.6072004769497972,0.15056550780835767,10.674426702000495,1.2490704605531224e-4,7
5,35,27,D11_26,days,1.3645090661578492,0.10816330585870915,12.61526776872252,5.5592828601947444e-5,7
5,35,28,B02_26,days,1.580108360601502,0.1851857619762865,8.532558571127293,3.639386301971802e-4,7
5,35,28,C05_26,days,1.5068843812936945,0.14181099563913058,10.626005229723475,1.276738149989579e-4,7
5,35,30,C09_27,days,1.458475691798458,0.17888248726855105,8.153261473879727,4.508982812256427e-4,7
5,35,6,C09_25,days,1.6129256554814275,0.1142733913304611,14.114621406632574,3.212775027491372e-5,7
5,35,8,B05_25,days,1.723093119275279,0.085221717,20.21894386686536,5.47262983744831e-6,7
5,35,8,E10_25,days,1.7267698700164467,0.18391795106371894,9.388805497393792,2.3113345982984104e-4,7
5,50,10,C02_30,days,1.3762065110336164,0.088432465,15.562231780418012,1.9903092213088194e-5,7
5,50,10,D11_30,days,1.9411490759424386,0.1629706115610562,11.911037562838107,7.350295074300829e-5,7
5,50,14,B04_28,days,1.6509527357372833,0.15829548196085302,10.429563214858963,1.3967538554601793e-4,7
5,50,14,D09_28,days,1.4544676102035914,0.1426321735850906,10.197331875727844,1.5564417344099936e-4,7
5,50,18,B11_29,days,1.4540672447923977,0.1698587001663878,8.560451971951057,3.583695352310823e-4,7
5,50,2,C08_29,days,1.4462351895864476,0.075848671,19.067376881177914,7.313661663162522e-6,7
5,50,21,C02_29,days,1.7321696885771998,0.21993700204554847,7.875753840722405,5.304038431180565e-4,7
5,50,21,C09_29,days,1.6256744895258246,0.17580545756226099,9.247008096720187,2.4852100509817517e-4,7
5,50,21,E09_29,days,1.6882640337915102,0.1940341173767311,8.700861769137358,3.3182729246184893e-4,7
5,50,28,C05_29,days,1.476849892186144,0.14120276584728936,10.459071982933787,1.3778931096888785e-4,7
5,50,28,E03_29,days,1.2917714047698727,0.17406033647456404,7.4214001359157615,6.996738780021346e-4,7
5,50,29,D02_30,days,1.4254733150725125,0.074440882,19.149065266873134,7.1607623504848985e-6,7
5,50,3,B03_30,days,1.5161279383823827,0.13844555067436692,10.951077380221598,1.1040322445417014e-4,7
5,50,3,C10_30,days,1.8974430039658565,0.18197217849220432,10.427104954657358,1.3983389158019635e-4,7
5,50,35,D07_29,days,1.266096921288233,0.1013943054362239,12.486864186713094,5.843160209674057e-5,7
5,50,35,D08_29,days,1.3310198083585187,0.14128958613668394,9.420508933127502,2.2744636989745445e-4,7
5,50,6,C09_28,days,1.4681085051110947,0.1149285620341334,12.77409617876426,5.2306026015688556e-5,7
5,50,6,E09_28,days,1.4075971315240396,0.13396697024368265,10.507046094747496,1.347874038299926e-4,7
5,50,6,F04_28,days,1.340462737314631,0.12003744057433116,11.167038641452638,1.0046286325333938e-4,7
5,50,8,B05_28,days,1.8258537796594567,0.19737928341682906,9.250483374202886,2.4807662757544134e-4,7
5,50,8,D03_28,days,1.7099697168289116,0.2018589547058547,8.471111521,3.765739935203492e-4,7
